Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall, Area_Code, Prefix, Day_of_Week, Time
7579851544,2019-12-13 21:47:02,2019-12-10 09:56:00,YORKTOWN,Virginia,757,Dropped call or no message,N,757,985,1,9.93
5402917484,2019-12-13 21:47:54,2019-12-12 16:58:00,King George,Virginia,540,No Subject Provided,N,540,291,3,16.97
8048063561,2019-12-13 21:49:00,2019-12-09 13:14:00,YORKTOWN,Virginia,757,No Subject Provided,N,804,806,0,13.23
8592923796,2019-12-13 21:49:15,2019-12-12 19:51:00,King George,Virginia,540,No Subject Provided,N,859,292,3,19.85
8049999115,2019-12-13 21:49:37,2019-12-13 19:27:00,Mechanicsville,Virginia,804,Medical  & prescriptions,Y,804,999,4,19.45
8592923796,2019-12-13 21:50:33,2019-12-13 19:48:00,King George,Virginia,540,No Subject Provided,N,859,292,4,19.80
7578664093,2019-12-13 21:50:54,2019-12-06 14:20:00,YORKTOWN,Virginia,757,Dropped call or no message,N,757,866,4,14.33
4352719298,2019-12-13 21:52:19,2019-12-05 18:02:00,YORKTOWN,Virginia,757,Dropped call or no message,N,435,271,3,18.03
9729451486,2019-12-13 21:53:56,2019-12-03 19:10:00,YORKTOWN,Virginia,757,No Subject Provided,Y,972,945,1,19.17
5712981467,2019-12-13 21:55:49,2019-12-03 15:40:00,YORKTOWN,Virginia,757,No Subject Provided,Y,571,298,1,15.67
8146949093,2019-12-13 21:57:13,2019-12-02 12:09:00,YORKTOWN,Virginia,757,No Subject Provided,Y,814,694,0,12.15
7578189713,2019-12-13 21:58:46,2019-11-30 12:46:00,YORKTOWN,Virginia,757,No Subject Provided,Y,757,818,5,12.77
2816286968,2019-12-13 22:00:27,2019-12-13 18:16:00,Newport News,Virginia,757,"Calls pretending to be government, businesses, or family and friends",Y,281,628,4,18.27
7578189713,2019-12-13 22:00:30,2019-11-27 17:28:00,YORKTOWN,Virginia,757,No Subject Provided,Y,757,818,2,17.47
5712981467,2019-12-13 22:01:55,2019-11-26 17:53:00,YORKTOWN,Virginia,757,No Subject Provided,Y,571,298,1,17.88
6262680988,2019-12-13 22:03:34,2019-11-26 15:40:00,YORKTOWN,Virginia,757,No Subject Provided,Y,626,268,1,15.67
7578189713,2019-12-13 22:04:51,2019-11-25 15:21:00,YORKTOWN,Virginia,757,No Subject Provided,Y,757,818,0,15.35
9492842363,2019-12-13 22:06:34,2019-11-22 18:21:00,YORKTOWN,Virginia,757,No Subject Provided,Y,949,284,4,18.35
8663109624,2019-12-13 22:08:14,2019-11-22 10:02:00,YORKTOWN,Virginia,757,No Subject Provided,Y,866,310,4,10.03
6124284650,2019-12-13 22:09:40,2019-11-21 18:04:00,YORKTOWN,Virginia,757,No Subject Provided,Y,612,428,3,18.07
2765246626,2019-12-13 22:11:16,2019-11-21 12:59:00,YORKTOWN,Virginia,757,No Subject Provided,Y,276,524,3,12.98
3392202303,2019-12-13 22:12:39,2019-11-20 17:33:00,YORKTOWN,Virginia,757,No Subject Provided,Y,339,220,2,17.55
3852436801,2019-12-13 22:14:12,2019-11-19 17:07:00,YORKTOWN,Virginia,757,No Subject Provided,Y,385,243,1,17.12
7578901771,2019-12-13 22:16:02,2019-11-19 11:22:00,YORKTOWN,Virginia,757,No Subject Provided,Y,757,890,1,11.37
8007346218,2019-12-13 22:17:05,2019-12-13 15:38:00,Newport News,Virginia,757,Computer  & technical support,Y,800,734,4,15.63
4302558074,2019-12-13 22:17:43,2019-11-18 15:07:00,YORKTOWN,Virginia,757,No Subject Provided,Y,430,255,0,15.12
7577417001,2019-12-13 22:19:21,2019-11-01 17:58:00,YORKTOWN,Virginia,757,No Subject Provided,Y,757,741,4,17.97
8007346218,2019-12-13 22:21:56,2019-12-13 15:38:00,Newport News,Virginia,757,"Calls pretending to be government, businesses, or family and friends",Y,800,734,4,15.63
2768214318,2019-12-13 22:22:14,2019-12-12 13:46:00,RICHMOND,Virginia,804,No Subject Provided,N,276,821,3,13.77
5183751519,2019-12-13 22:24:07,2019-12-13 12:50:00,RICHMOND,Virginia,804,No Subject Provided,N,518,375,4,12.83
8044591008,2019-12-13 22:25:22,2019-12-13 12:24:00,RICHMOND,Virginia,804,No Subject Provided,N,804,459,4,12.40
8042251801,2019-12-13 22:27:01,2019-12-13 18:18:00,RICHMOND,Virginia,804,No Subject Provided,N,804,225,4,18.30
8046487511,2019-12-13 22:28:44,2019-12-13 18:06:00,RICHMOND,Virginia,804,No Subject Provided,N,804,648,4,18.10
8046481283,2019-12-13 22:29:52,2019-12-13 00:00:00,RICHMOND,Virginia,804,No Subject Provided,N,804,648,4,0.00
8046487511,2019-12-13 22:30:45,2019-12-13 18:06:00,RICHMOND,Virginia,804,No Subject Provided,N,804,648,4,18.10
5403277290,2019-12-13 23:02:15,2019-12-08 14:26:00,Stephens city,Virginia,540,No Subject Provided,Y,540,327,6,14.43
8045718258,2019-12-13 23:05:47,2019-12-09 19:24:00,Stephens city,Virginia,540,No Subject Provided,Y,804,571,0,19.40
2763246419,2019-12-13 23:07:16,2019-12-09 19:24:00,Stephens city,Virginia,540,No Subject Provided,Y,276,324,0,19.40
5402461779,2019-12-13 23:09:10,2019-12-13 12:08:00,Stephens city,Virginia,540,No Subject Provided,Y,540,246,4,12.13
5402461779,2019-12-13 23:09:15,2019-12-13 12:08:00,Stephens city,Virginia,540,No Subject Provided,Y,540,246,4,12.13
5402461779,2019-12-13 23:09:58,2019-12-13 12:08:00,Stephens city,Virginia,540,No Subject Provided,Y,540,246,4,12.13
6038222543,2019-12-13 23:30:21,2019-12-13 19:18:00,,Virginia,757,No Subject Provided,N,603,822,4,19.30
7039368633,2019-12-13 23:41:28,2019-12-13 14:58:00,Arlington,Virginia,703,"Calls pretending to be government, businesses, or family and friends",N,703,936,4,14.97
5402771853,2019-12-13 15:57:24,2019-12-13 15:57:24,,Virginia,540,No Subject Provided,N,540,277,4,15.95
3345570729,2019-12-13 17:20:30,2019-12-13 11:48:00,,Virginia,804,No Subject Provided,N,334,557,4,11.80
5407099613,2019-12-13 17:38:30,2019-12-13 10:54:00,,Virginia,540,No Subject Provided,Y,540,709,4,10.90
8047835467,2019-12-14 06:25:33,2019-12-13 18:35:00,,Virginia,804,Dropped call or no message,N,804,783,4,18.58
4692457805,2019-12-14 06:26:40,2019-12-13 19:48:00,,Virginia,804,Dropped call or no message,N,469,245,4,19.80
5053739312,2019-12-14 07:22:50,2019-12-13 16:39:00,Luray,Virginia,703,No Subject Provided,Y,505,373,4,16.65
7575200680,2019-12-14 07:52:48,2019-12-13 15:20:00,Petersburg,Virginia,804,No Subject Provided,Y,757,520,4,15.33
5404058864,2019-12-14 07:54:09,2019-12-13 19:33:00,Petersburg,Virginia,804,No Subject Provided,Y,540,405,4,19.55
8881233445,2019-12-14 08:22:42,2019-12-14 08:17:00,,Virginia,540,No Subject Provided,N,888,123,5,8.28
4106489049,2019-12-14 09:02:07,2019-12-14 08:24:00,Toano,Virginia,757,"Calls pretending to be government, businesses, or family and friends",Y,410,648,5,8.40
4343621349,2019-12-14 09:30:18,2019-12-13 20:05:00,Leesburg,Virginia,703,Warranties  & protection plans,Y,434,362,4,20.08
5735687028,2019-12-14 09:36:23,2019-12-13 16:06:00,Leesburg,Virginia,703,Warranties  & protection plans,Y,573,568,4,16.10
8042518204,2019-12-14 09:39:32,2019-12-12 19:51:00,Leesburg,Virginia,703,Warranties  & protection plans,Y,804,251,3,19.85
5714861280,2019-12-14 09:44:59,2019-12-14 09:00:00,,Virginia,571,Home improvement  & cleaning,N,571,486,5,9.00
8881233445,2019-12-14 09:58:58,2019-12-14 00:00:00,Dry Fork,Virginia,434,Dropped call or no message,N,888,123,5,0.00
2028862879,2019-12-14 09:59:32,2019-12-14 09:23:00,Falls Church,Virginia,703,Dropped call or no message,Y,202,886,5,9.38
9855453255,2019-12-14 10:00:16,2019-12-13 19:01:00,Falls Church,Virginia,703,Dropped call or no message,Y,985,545,4,19.02
8006222262,2019-12-14 10:00:54,2019-12-13 15:23:00,Dry Fork,Virginia,434,No Subject Provided,N,800,622,4,15.38
8445863948,2019-12-14 10:01:03,2019-12-13 16:41:00,Falls Church,Virginia,703,Dropped call or no message,Y,844,586,4,16.68
8881233445,2019-12-14 10:01:04,2019-12-14 09:53:00,,Virginia,540,No Subject Provided,Y,888,123,5,9.88
8043128356,2019-12-14 10:23:13,2019-12-14 00:00:00,,Virginia,434,"Calls pretending to be government, businesses, or family and friends",Y,804,312,5,0.00
8043128356,2019-12-14 10:24:25,2019-12-14 03:04:00,,Virginia,434,No Subject Provided,Y,804,312,5,3.07
5407913849,2019-12-14 10:45:55,2019-12-14 10:23:00,,Virginia,540,Dropped call or no message,Y,540,791,5,10.38
8008588597,2019-12-14 10:56:43,2019-12-14 10:42:00,Springfield,Virginia,703,No Subject Provided,N,800,858,5,10.70
4106489049,2019-12-14 11:01:50,2019-12-14 09:28:00,Williamsburg,Virginia,757,"Calls pretending to be government, businesses, or family and friends",Y,410,648,5,9.47
6614763044,2019-12-14 11:03:59,2019-12-13 19:39:00,,Virginia,804,No Subject Provided,N,661,476,4,19.65
8044355698,2019-12-14 11:05:27,2019-12-13 13:11:00,,Virginia,804,No Subject Provided,N,804,435,4,13.18
7572906199,2019-12-14 11:05:49,2019-12-14 10:37:00,,Virginia,757,No Subject Provided,Y,757,290,5,10.62
7579090024,2019-12-14 11:07:28,2019-12-13 18:29:00,,Virginia,804,No Subject Provided,N,757,909,4,18.48
2029181217,2019-12-14 11:07:59,2019-12-14 10:58:00,Springfield,Virginia,703,Other,N,202,918,5,10.97
7208288146,2019-12-14 11:08:48,2019-12-13 10:25:00,,Virginia,804,No Subject Provided,N,720,828,4,10.42
3151489617,2019-12-14 11:10:03,2019-12-12 18:43:00,,Virginia,804,No Subject Provided,N,315,148,3,18.72
3151909642,2019-12-14 11:11:12,2019-12-12 16:23:00,,Virginia,804,No Subject Provided,N,315,190,3,16.38
4784198001,2019-12-14 11:17:00,2019-12-14 10:59:00,,Virginia,540,Dropped call or no message,Y,478,419,5,10.98
8001564355,2019-12-14 11:22:54,2019-12-14 10:44:00,Reston,Virginia,703,"Calls pretending to be government, businesses, or family and friends",Y,800,156,5,10.73
4342635922,2019-12-14 11:28:41,2019-12-14 11:11:00,SHIPMAN,Virginia,434,Other,Y,434,263,5,11.18
5715493365,2019-12-14 11:37:56,2019-12-14 11:17:00,Falls Church,Virginia,703,Dropped call or no message,Y,571,549,5,11.28
3613260069,2019-12-14 11:40:45,2019-12-14 11:13:00,,Virginia,804,Computer  & technical support,Y,361,326,5,11.22
7372439845,2019-12-14 11:47:15,2019-12-14 11:45:00,,Virginia,804,No Subject Provided,Y,737,243,5,11.75
7039368604,2019-12-14 12:01:00,2019-12-13 18:04:00,Luray,Virginia,703,No Subject Provided,Y,703,936,4,18.07
4172918704,2019-12-14 12:02:14,2019-12-14 08:49:00,Luray,Virginia,703,No Subject Provided,Y,417,291,5,8.82
2024935882,2019-12-14 12:02:32,2019-12-14 11:54:00,WOODBRIDGE,Virginia,703,No Subject Provided,Y,202,493,5,11.90
4172918704,2019-12-14 12:03:10,2019-12-14 09:21:00,Luray,Virginia,703,No Subject Provided,Y,417,291,5,9.35
2024935882,2019-12-14 12:03:38,2019-12-14 11:54:00,WOODBRIDGE,Virginia,703,No Subject Provided,Y,202,493,5,11.90
7032238950,2019-12-14 12:21:21,2019-12-14 12:13:00,,Virginia,703,No Subject Provided,N,703,223,5,12.22
8662634167,2019-12-14 12:21:53,2019-12-14 12:16:00,POWHATAN,Virginia,804,"Calls pretending to be government, businesses, or family and friends",Y,866,263,5,12.27
7575298412,2019-12-14 12:23:24,2019-12-14 11:59:00,,Virginia,757,No Subject Provided,N,757,529,5,11.98
8164204632,2019-12-14 12:24:30,2019-12-14 12:20:00,,Virginia,757,No Subject Provided,N,816,420,5,12.33
7372439845,2019-12-14 12:37:54,2019-12-14 12:31:00,Fishersville,Virginia,540,"Calls pretending to be government, businesses, or family and friends",Y,737,243,5,12.52
3526230712,2019-12-14 12:41:38,2019-12-13 12:19:00,Virginia Beach,Virginia,757,"Calls pretending to be government, businesses, or family and friends",Y,352,623,4,12.32
7022218826,2019-12-14 13:14:04,2019-12-14 13:10:00,,Virginia,276,Computer  & technical support,Y,702,221,5,13.17
7372439845,2019-12-14 13:20:02,2019-12-14 12:31:00,,Virginia,804,"Calls pretending to be government, businesses, or family and friends",Y,737,243,5,12.52
3235915243,2019-12-14 13:32:52,2019-12-14 13:09:00,,Virginia,571,Other,Y,323,591,5,13.15
2392326203,2019-12-14 13:54:38,2019-12-14 10:45:00,Virginia Beach,Virginia,757,Other,Y,239,232,5,10.75
7022218826,2019-12-14 14:19:40,2019-12-14 14:08:00,Wytheville,Virginia,276,Computer  & technical support,Y,702,221,5,14.13
4158591879,2019-12-14 14:22:10,2019-12-14 12:01:00,,Virginia,571,Dropped call or no message,N,415,859,5,12.02
4692845641,2019-12-14 14:50:34,2019-12-14 12:03:00,Gloucester,Virginia,804,Dropped call or no message,Y,469,284,5,12.05
8884225654,2019-12-14 14:51:37,2019-12-14 14:43:00,NORFOLK,Virginia,757,No Subject Provided,Y,888,422,5,14.72
4074741414,2019-12-14 14:57:18,2019-12-14 14:52:00,,Virginia,703,No Subject Provided,N,407,474,5,14.87
3017503003,2019-12-14 15:08:49,2019-12-03 10:59:00,Centreville,Virginia,202,Medical  & prescriptions,Y,301,750,1,10.98
8772499544,2019-12-14 15:23:17,2019-12-14 11:04:00,Fairfax,Virginia,703,Dropped call or no message,N,877,249,5,11.07
8557692928,2019-12-14 15:25:42,2019-12-13 13:41:00,,Virginia,703,Dropped call or no message,Y,855,769,4,13.68
8045062966,2019-12-14 15:37:20,2019-12-14 15:20:00,Glen Allen,Virginia,804,Other,N,804,506,5,15.33
3104243209,2019-12-14 15:43:36,2019-12-13 16:08:00,Alexandria,Virginia,831,"Reducing your debt (credit cards, mortgage, student loans)",Y,310,424,4,16.13
7182855165,2019-12-14 15:45:22,2019-12-14 15:37:00,Alexandria,Virginia,831,No Subject Provided,Y,718,285,5,15.62
2092252057,2019-12-14 15:46:46,2019-12-12 20:38:00,Alexandria,Virginia,831,"Reducing your debt (credit cards, mortgage, student loans)",Y,209,225,3,20.63
7577660758,2019-12-14 15:46:47,2019-12-13 15:18:00,,Virginia,703,No Subject Provided,Y,757,766,4,15.30
2673657929,2019-12-14 15:48:25,2019-12-06 20:09:00,Petersburg,Virginia,267,Medical  & prescriptions,Y,267,365,4,20.15
2028915678,2019-12-14 15:56:21,2019-12-14 15:00:00,Weyers Cave,Virginia,540,Other,N,202,891,5,15.00
9542514606,2019-12-14 16:00:53,2019-12-14 10:14:00,Alexandria,Virginia,202,Other,Y,954,251,5,10.23
7877838524,2019-12-14 16:03:54,2019-11-18 11:30:00,Richmond,Virginia,804,Medical  & prescriptions,Y,787,783,0,11.50
7877838524,2019-12-14 16:04:01,2019-11-18 11:30:00,Richmond,Virginia,804,Medical  & prescriptions,Y,787,783,0,11.50
5129602388,2019-12-14 16:07:36,2019-12-09 16:23:00,Leesburg,Virginia,703,"Calls pretending to be government, businesses, or family and friends",Y,512,960,0,16.38
3521982370,2019-12-14 16:15:07,2019-12-13 12:36:00,,Virginia,540,No Subject Provided,Y,352,198,4,12.60
8881039496,2019-12-14 16:16:46,2019-12-13 13:26:00,Norfolk,Virginia,757,"Calls pretending to be government, businesses, or family and friends",Y,888,103,4,13.43
7577248636,2019-12-14 16:17:48,2019-12-04 15:53:00,Norfolk,Virginia,757,Warranties  & protection plans,Y,757,724,2,15.88
3521213781,2019-12-14 16:18:20,2019-12-13 13:01:00,,Virginia,540,No Subject Provided,Y,352,121,4,13.02
7575537015,2019-12-14 16:19:02,2019-12-03 10:19:00,Norfolk,Virginia,757,"Reducing your debt (credit cards, mortgage, student loans)",Y,757,553,1,10.32
7472690695,2019-12-14 16:22:27,2019-10-01 13:10:00,Norfolk,Virginia,757,"Reducing your debt (credit cards, mortgage, student loans)",Y,747,269,1,13.17
2027562600,2019-12-14 16:28:45,2019-12-14 14:50:00,Falls Church,Virginia,703,Dropped call or no message,Y,202,756,5,14.83
8004374652,2019-12-14 16:28:57,2019-12-14 16:25:00,Springfield,Virginia,703,No Subject Provided,N,800,437,5,16.42
7575293553,2019-12-14 16:36:14,2019-12-12 11:20:00,HAMPTON,Virginia,757,Medical  & prescriptions,N,757,529,3,11.33
7573848639,2019-12-14 16:39:02,2019-12-12 12:15:00,HAMPTON,Virginia,757,Vacation  & timeshares,N,757,384,3,12.25
8881233445,2019-12-14 16:47:40,2019-12-14 08:16:00,Vienna,Virginia,703,Dropped call or no message,Y,888,123,5,8.27
8001649345,2019-12-14 18:23:15,2019-12-14 17:16:00,arlington,Virginia,703,"Reducing your debt (credit cards, mortgage, student loans)",N,800,164,5,17.27
8006319829,2019-12-14 18:46:59,2019-12-14 10:13:00,RICHMOND,Virginia,804,No Subject Provided,N,800,631,5,10.22
5712171010,2019-12-14 18:48:55,2019-12-14 18:46:00,,Virginia,571,Home improvement  & cleaning,Y,571,217,5,18.77
8556277884,2019-12-14 19:17:22,2019-12-14 19:00:00,,Virginia,703,Other,Y,855,627,5,19.00
8885312828,2019-12-14 19:24:25,2019-12-14 19:02:00,,Virginia,703,Dropped call or no message,N,888,531,5,19.03
7037884800,2019-12-14 19:25:20,2019-12-13 11:42:00,,Virginia,703,"Calls pretending to be government, businesses, or family and friends",N,703,788,4,11.70
8552947208,2019-12-14 19:41:48,2019-12-14 13:07:00,,Virginia,703,Dropped call or no message,N,855,294,5,13.12
8046056896,2019-12-14 19:50:03,2019-12-14 10:41:00,Church Road,Virginia,804,No Subject Provided,Y,804,605,5,10.68
7574042855,2019-12-14 20:11:05,2019-11-19 18:22:00,Norfolk,Virginia,757,Warranties  & protection plans,Y,757,404,1,18.37
7574044594,2019-12-14 20:12:45,2019-11-25 17:48:00,Norfolk,Virginia,757,Warranties  & protection plans,Y,757,404,0,17.80
7574042019,2019-12-14 20:14:28,2019-12-10 12:39:00,Norfolk,Virginia,757,Warranties  & protection plans,Y,757,404,1,12.65
8552189301,2019-12-14 20:17:38,2019-12-05 09:35:00,Norfolk,Virginia,757,"Calls pretending to be government, businesses, or family and friends",Y,855,218,3,9.58
8007426828,2019-12-14 20:21:47,2019-12-07 11:57:00,Norfolk,Virginia,757,"Calls pretending to be government, businesses, or family and friends",Y,800,742,5,11.95
8044625448,2019-12-14 20:28:00,2019-12-13 16:09:00,Henrico,Virginia,804,Home security  & alarms,N,804,462,4,16.15
8044625448,2019-12-14 20:30:55,2019-12-14 17:22:00,Henrico,Virginia,804,Dropped call or no message,N,804,462,5,17.37
6613160054,2019-12-14 20:34:11,2019-12-14 17:22:00,,Virginia,804,Dropped call or no message,N,661,316,5,17.37
8044515069,2019-12-14 20:36:11,2019-12-14 14:53:00,,Virginia,804,Dropped call or no message,N,804,451,5,14.88
6613160054,2019-12-14 20:37:20,2019-12-14 17:22:00,,Virginia,804,Dropped call or no message,N,661,316,5,17.37
7038282526,2019-12-14 21:29:46,2019-12-14 13:21:00,,Virginia,703,Warranties  & protection plans,Y,703,828,5,13.35
5303276939,2019-12-14 21:59:20,2019-12-13 17:05:00,Charlottesville,Virginia,434,No Subject Provided,Y,530,327,4,17.08
8553517759,2019-12-14 22:23:21,2019-12-12 10:00:00,Staunton,Virginia,540,Medical  & prescriptions,Y,855,351,3,10.00
2126135365,2019-12-15 01:26:33,2019-12-14 03:14:00,MANASSAS,Virginia,703,No Subject Provided,Y,212,613,5,3.23
2127921983,2019-12-15 06:48:31,2019-12-14 18:24:00,Luray,Virginia,703,No Subject Provided,Y,212,792,5,18.40
8942219731,2019-12-15 06:50:24,2019-12-14 15:31:00,Luray,Virginia,703,No Subject Provided,Y,894,221,5,15.52
8042219731,2019-12-15 06:51:31,2019-12-14 15:21:00,Luray,Virginia,703,No Subject Provided,Y,804,221,5,15.35
2622926582,2019-12-15 07:52:44,2019-12-10 17:39:00,Suffolk,Virginia,757,Medical  & prescriptions,Y,262,292,1,17.65
3304335039,2019-12-15 08:24:51,2019-12-14 08:27:00,,Virginia,540,No Subject Provided,N,330,433,5,8.45
8002927508,2019-12-15 08:25:52,2019-12-15 08:19:00,,Virginia,540,No Subject Provided,N,800,292,6,8.32
7273696977,2019-12-15 08:50:38,2019-12-13 14:38:00,Reston,Virginia,703,No Subject Provided,Y,727,369,4,14.63
9044900158,2019-12-15 08:55:26,2019-12-12 18:06:00,Reston,Virginia,269,Other,Y,904,490,3,18.10
9044900158,2019-12-15 09:00:02,2019-12-12 11:16:00,Reston,Virginia,714,Other,Y,904,490,3,11.27
9044900158,2019-12-15 09:05:38,2019-12-05 04:07:00,Reston,Virginia,551,No Subject Provided,Y,904,490,3,4.12
3159057424,2019-12-15 09:47:19,2019-12-13 12:32:00,HENRICO,Virginia,804,"Calls pretending to be government, businesses, or family and friends",Y,315,905,4,12.53
5404462420,2019-12-15 10:36:57,2019-12-15 10:23:00,Pounding mill,Virginia,276,Vacation  & timeshares,N,540,446,6,10.38
5404462420,2019-12-15 10:40:16,2019-12-15 10:23:00,Pounding mill,Virginia,276,Vacation  & timeshares,N,540,446,6,10.38
7071162570,2019-12-15 10:43:59,2019-12-13 15:20:00,Richmond,Virginia,757,"Calls pretending to be government, businesses, or family and friends",Y,707,116,4,15.33
8164204632,2019-12-15 10:44:52,2019-12-14 16:09:00,,Virginia,757,No Subject Provided,N,816,420,5,16.15
8164204632,2019-12-15 10:45:35,2019-12-14 16:10:00,,Virginia,757,No Subject Provided,N,816,420,5,16.17
8006927753,2019-12-15 11:13:19,2019-12-15 10:54:00,Lorton,Virginia,443,"Calls pretending to be government, businesses, or family and friends",Y,800,692,6,10.90
2623442278,2019-12-15 11:15:48,2019-11-20 00:00:00,Hampton,Virginia,757,"Lotteries, prizes  & sweepstakes",Y,262,344,2,0.00
2053091883,2019-12-15 11:26:12,2019-12-15 09:17:00,Falls Church,Virginia,703,No Subject Provided,Y,205,309,6,9.28
7323946322,2019-12-15 11:41:25,2019-12-14 16:20:00,Falls Church,Virginia,703,No Subject Provided,Y,732,394,5,16.33
8046512223,2019-12-15 12:23:17,2019-12-15 12:05:00,GLEN ALLEN,Virginia,804,No Subject Provided,Y,804,651,6,12.08
3237413129,2019-12-15 12:29:23,2019-12-13 17:49:00,,Virginia,703,No Subject Provided,Y,323,741,4,17.82
7032606185,2019-12-15 12:33:31,2019-12-13 13:50:00,,Virginia,703,Dropped call or no message,N,703,260,4,13.83
7039368015,2019-12-15 12:55:28,2019-12-15 12:47:00,Alexandria,Virginia,703,Dropped call or no message,N,703,936,6,12.78
4346612307,2019-12-15 13:52:59,2019-12-15 13:42:00,Alexandria,Virginia,703,Dropped call or no message,N,434,661,6,13.70
9722807286,2019-12-15 14:10:05,2019-10-26 20:48:00,Stafford,Virginia,540,Other,Y,972,280,5,20.80
6179968876,2019-12-15 14:23:47,2019-12-11 13:47:00,Arlington,Virginia,703,Medical  & prescriptions,Y,617,996,2,13.78
8668511737,2019-12-15 15:11:14,2019-12-14 15:03:00,,Virginia,703,No Subject Provided,N,866,851,5,15.05
8002563692,2019-12-15 16:21:25,2019-12-13 15:26:00,,Virginia,678,"Calls pretending to be government, businesses, or family and friends",Y,800,256,4,15.43
7039368016,2019-12-15 16:24:34,2019-12-15 15:48:00,,Virginia,703,Charities,Y,703,936,6,15.80
8069289936,2019-12-15 16:43:04,2019-12-15 12:48:00,,Virginia,804,Dropped call or no message,N,806,928,6,12.80
8043484510,2019-12-15 16:43:51,2019-12-15 16:31:00,,Virginia,804,Dropped call or no message,N,804,348,6,16.52
9179796519,2019-12-15 16:45:46,2019-12-15 09:00:00,Vienna,Virginia,202,Other,Y,917,979,6,9.00
4344604029,2019-12-15 17:41:35,2019-12-15 17:40:00,Charlottesville,Virginia,434,No Subject Provided,N,434,460,6,17.67
8602616195,2019-12-15 17:46:06,2019-11-29 15:00:00,,Virginia,804,Vacation  & timeshares,Y,860,261,4,15.00
7576390353,2019-12-15 17:57:33,2019-12-11 14:36:00,,Virginia,757,"Calls pretending to be government, businesses, or family and friends",Y,757,639,2,14.60
8776095704,2019-12-15 18:29:08,2019-12-15 13:10:00,,Virginia,757,No Subject Provided,N,877,609,6,13.17
8164204632,2019-12-15 18:29:56,2019-12-15 16:56:00,,Virginia,757,No Subject Provided,N,816,420,6,16.93
7575205108,2019-12-15 18:39:44,2019-12-15 18:39:00,va,Virginia,703,"Reducing your debt (credit cards, mortgage, student loans)",Y,757,520,6,18.65
3146904103,2019-12-15 18:41:00,2019-12-14 03:44:00,Roanoke,Virginia,540,No Subject Provided,Y,314,690,5,3.73
8044515069,2019-12-15 19:14:54,2019-12-15 18:46:00,,Virginia,804,No Subject Provided,Y,804,451,6,18.77
4342025837,2019-12-15 20:33:30,2019-12-15 00:00:00,Richmond,Virginia,804,Medical  & prescriptions,Y,434,202,6,0.00
8062523425,2019-12-15 21:04:07,2019-12-15 20:07:00,,Virginia,804,Dropped call or no message,N,806,252,6,20.12
8049399219,2019-12-15 22:14:44,2019-12-15 22:07:00,Richmond,Virginia,804,Other,N,804,939,6,22.12
7575221014,2019-12-15 23:40:09,2019-12-15 23:24:00,Fairfax,Virginia,703,Medical  & prescriptions,Y,757,522,6,23.40
